Data,S&P Comp. P,Dividend D,Earnings E,Consumer Price Index CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Real Total Return Price ,RealEarnings,Real TR Scaled Earnings ,Cyclically Adjusted P/E10 or CAPE,,Cyclically Adjusted TR P/E10 or TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds Real Return,Real 10 Year Excess Annualized  Returns
1999.09,1318.17,16.64,43.96,167.9,1999.71,5.92,2472.95,31.22,"1,047,553.45",82.47,"34,935.14",41.32,,45.15,-0.51%,0.99,29.16,-3.03%,3.99%,-7.02%
1999.1,1300.01,16.66,45.36,168.2,1999.79,6.11,2434.53,31.19,"1,032,380.10",84.95,"36,024.49",40.55,,44.26,-0.68%,1.01,28.84,-2.66%,4.13%,-6.80%
1999.11,1391,16.67,46.77,168.3,1999.87,6.03,2603.38,31.21,"1,105,084.61",87.53,"37,153.94",43.21,,47.09,-0.77%,0.99,29.14,-3.13%,4.04%,-7.17%
1999.12,1428.68,16.69,48.17,168.3,1999.96,6.28,2673.9,31.24,"1,136,124.57",90.15,"38,306.07",44.2,,48.11,-1.09%,0.98,28.75,-3.17%,4.06%,-7.23%
2000.01,1425.59,16.71,49.1,168.8,2000.04,6.66,2660.21,31.19,"1,131,413.59",91.62,"38,965.37",43.77,,47.59,-1.52%,1.02,28.03,-3.03%,4.20%,-7.23%
2000.02,1388.87,16.74,50.02,169.8,2000.12,6.52,2576.43,31.05,"1,096,879.73",92.8,"39,506.64",42.19,,45.81,-1.28%,1.02,28.3,-3.02%,4.16%,-7.18%
2000.03,1442.21,16.76,50.95,171.2,2000.21,6.26,2653.5,30.84,"1,130,785.46",93.74,"39,948.08",43.22,,46.88,-1.05%,1.03,28.76,-2.79%,3.95%,-6.75%
2000.04,1461.36,16.74,51.27,171.3,2000.29,5.99,2687.16,30.78,"1,146,224.54",94.28,"40,216.48",43.53,,47.16,-0.81%,0.97,29.47,-2.55%,3.61%,-6.16%
2000.05,1418.48,16.72,51.6,171.5,2000.37,6.44,2605.27,30.71,"1,112,385.52",94.77,"40,462.60",41.97,,45.41,-1.18%,1.03,28.62,-2.86%,4.31%,-7.17%
2000.06,1461.96,16.7,51.92,172.4,2000.46,6.1,2671.11,30.51,"1,141,583.50",94.86,"40,542.16",42.78,,46.25,-0.89%,1.01,29.34,-3.45%,4.28%,-7.73%
2000.07,1473,16.58,52.51,172.8,2000.54,6.05,2685.05,30.23,"1,148,618.27",95.72,"40,948.93",42.76,,46.17,-0.86%,1.02,29.53,-3.53%,4.41%,-7.93%
2000.08,1485.46,16.47,53.11,172.8,2000.62,5.83,2707.77,30.02,"1,159,404.38",96.81,"41,449.86",42.87,,46.24,-0.74%,1.01,30.16,-3.55%,4.47%,-8.02%
2000.09,1468.05,16.35,53.7,173.7,2000.71,5.8,2662.17,29.65,"1,140,936.89",97.38,"41,734.49",41.9,,45.15,-0.68%,1.01,30.22,-3.08%,4.52%,-7.59%
2000.1,1390.14,16.32,52.47,174,2000.79,5.74,2516.54,29.55,"1,079,579.54",94.98,"40,745.49",39.37,,42.38,-0.52%,1.01,30.45,-2.11%,4.55%,-6.66%
2000.11,1378.04,16.3,51.23,174.1,2000.87,5.72,2493.2,29.48,"1,070,622.07",92.69,"39,804.02",38.78,,41.71,-0.47%,1.04,30.63,-1.80%,4.30%,-6.10%
2000.12,1330.93,16.27,50,174,2000.96,5.24,2409.35,29.45,"1,035,669.77",90.51,"38,907.75",37.27,,40.06,0.10%,1.01,31.93,-1.13%,3.40%,-4.53%
2001.01,1335.63,16.17,48.48,175.1,2001.04,5.16,2402.67,29.09,"1,033,839.89",87.21,"37,525.78",36.98,,39.71,0.21%,1.01,32.06,-0.82%,3.25%,-4.07%
2001.02,1305.75,16.07,46.96,175.8,2001.12,5.1,2339.57,28.79,"1,007,719.38",84.14,"36,241.63",35.83,,38.46,0.38%,1.02,32.22,-0.30%,3.02%,-3.32%
2001.03,1185.85,15.97,45.44,176.2,2001.21,4.89,2119.91,28.55,"914,133.07",81.23,"35,028.21",32.33,,34.68,0.90%,0.98,32.81,0.46%,2.90%,-2.44%
2001.04,1189.84,15.88,42.56,176.9,2001.29,5.14,2118.63,28.27,"914,595.26",75.78,"32,712.07",32.17,,34.5,0.69%,0.99,32.18,0.61%,3.02%,-2.41%
2001.05,1270.37,15.78,39.67,177.7,2001.37,5.39,2251.84,27.98,"973,106.63",70.32,"30,389.87",34.07,,36.52,0.29%,1.01,31.56,0.01%,3.46%,-3.45%
2001.06,1238.71,15.69,36.79,178,2001.46,5.28,2192.02,27.76,"948,255.66",65.1,"28,163.43",33.07,,35.43,0.47%,1.01,31.92,-0.09%,3.53%,-3.62%
2001.07,1204.45,15.71,33.96,177.5,2001.54,5.24,2137.39,27.87,"925,631.05",60.27,"26,101.14",32.16,,34.45,0.55%,1.03,32.24,0.45%,3.44%,-2.99%
2001.08,1178.5,15.72,31.14,177.5,2001.62,4.97,2091.34,27.9,"906,695.20",55.25,"23,955.42",31.4,,33.63,0.87%,1.02,33.07,-0.47%,3.80%,-4.27%
2001.09,1044.64,15.74,28.31,178.3,2001.71,4.73,1845.48,27.81,"801,106.69",50.01,"21,710.19",27.67,,29.63,1.54%,1.02,33.68,0.67%,3.91%,-3.23%
2001.1,1076.59,15.74,27.1,177.7,2001.79,4.57,1908.35,27.9,"829,405.22",48.04,"20,880.42",28.58,,30.61,1.53%,1,34.36,0.64%,3.58%,-2.94%
2001.11,1129.68,15.74,25.9,177.4,2001.87,4.65,2005.84,27.95,"872,789.76",45.98,"20,007.74",30.01,,32.14,1.24%,0.97,34.33,0.32%,3.74%,-3.43%
2001.12,1144.93,15.74,24.69,176.7,2001.96,5.09,2040.97,28.06,"889,093.55",44.01,"19,172.98",30.5,,32.68,0.70%,1.01,33.42,0.31%,4.09%,-3.78%
2002.01,1140.21,15.74,24.69,177.1,2002.04,5.04,2027.96,27.99,"884,444.46",43.92,"19,154.26",30.28,,32.45,0.78%,1.01,33.61,0.79%,4.01%,-3.23%
2002.02,1100.67,15.73,24.7,177.8,2002.12,4.91,1949.93,27.87,"851,425.54",43.75,"19,104.16",29.09,,31.18,1.05%,0.98,33.96,1.54%,3.88%,-2.34%
2002.03,1153.79,15.73,24.7,178.8,2002.21,5.28,2032.61,27.71,"888,533.25",43.51,"19,021.46",30.29,,32.48,0.55%,1.01,32.95,1.32%,3.95%,-2.62%
2002.04,1111.93,15.83,25.38,179.8,2002.29,5.21,1947.97,27.74,"852,544.84",44.46,"19,459.49",29.01,,31.1,0.81%,1.01,33.09,1.71%,4.00%,-2.29%
2002.05,1079.25,15.94,26.06,179.8,2002.37,5.16,1890.72,27.92,"828,506.51",45.65,"20,005.45",28.13,,30.17,0.95%,1.02,33.36,1.69%,4.18%,-2.49%
2002.06,1014.02,16.04,26.74,179.9,2002.46,4.93,1775.45,28.08,"779,024.32",46.82,"20,543.10",26.39,,28.32,1.38%,1.03,34.08,2.22%,4.16%,-1.94%
2002.07,903.59,15.96,27.84,180.1,2002.54,4.65,1580.34,27.91,"694,435.85",48.69,"21,395.87",23.46,,25.19,2.13%,1.04,34.94,3.71%,4.01%,-0.30%
2002.08,912.55,15.88,28.94,180.7,2002.62,4.26,1590.72,27.68,"700,006.84",50.45,"22,199.55",23.59,,25.34,2.50%,1.04,36.06,3.92%,3.50%,0.42%
2002.09,867.81,15.8,30.04,181,2002.71,3.87,1510.22,27.5,"665,592.26",52.28,"23,040.06",22.37,,24.03,3.11%,1,37.28,4.71%,3.09%,1.62%
2002.1,854.63,15.89,29.22,181.3,2002.79,3.94,1484.82,27.61,"655,412.77",50.77,"22,411.27",21.96,,23.61,3.10%,0.99,37.12,4.85%,3.12%,1.73%
2002.11,909.93,15.98,28.41,181.3,2002.87,4.05,1580.9,27.76,"698,843.39",49.35,"21,816.86",23.35,,25.11,2.71%,1.01,36.91,3.93%,3.34%,0.59%
2002.12,899.18,16.07,27.59,180.9,2002.96,4.03,1565.68,27.98,"693,144.97",48.04,"21,268.12",23.1,,24.86,2.76%,1,37.18,4.27%,3.24%,1.03%
2003.01,895.84,16.12,28.5,181.7,2003.04,4.05,1552.99,27.95,"688,560.77",49.41,"21,905.68",22.9,,24.65,2.77%,1.02,37.08,4.74%,3.07%,1.67%
2003.02,837.03,16.17,29.41,183.1,2003.12,3.9,1439.95,27.82,"639,466.83",50.59,"22,468.39",21.21,,22.85,3.31%,1.01,37.37,5.68%,2.86%,2.82%
2003.03,846.63,16.22,30.32,184.2,2003.21,3.81,1447.76,27.74,"643,964.88",51.85,"23,062.04",21.31,,22.97,3.40%,0.99,37.55,5.86%,2.82%,3.04%
2003.04,890.03,16.2,31.73,183.8,2003.29,3.96,1525.29,27.77,"679,478.42",54.38,"24,223.73",22.43,,24.19,2.97%,1.04,37.29,5.46%,3.10%,2.35%
2003.05,935.96,16.19,33.14,183.5,2003.37,3.57,1606.63,27.79,"716,742.56",56.89,"25,378.06",23.59,,25.45,3.11%,1.02,38.69,5.35%,2.56%,2.79%
2003.06,988,16.17,34.55,183.7,2003.46,3.33,1694.11,27.73,"756,800.97",59.24,"26,465.05",24.83,,26.8,3.13%,0.95,39.54,4.63%,1.99%,2.64%
2003.07,992.54,16.31,35.89,183.9,2003.54,3.98,1700.04,27.94,"760,491.72",61.48,"27,501.75",24.87,,26.84,2.49%,0.97,37.51,4.92%,2.29%,2.62%
2003.08,989.53,16.45,37.24,184.6,2003.62,4.45,1688.46,28.07,"756,356.77",63.54,"28,462.20",24.64,,26.61,2.07%,1.02,36.08,4.99%,2.56%,2.43%
2003.09,1019.44,16.59,38.58,185.2,2003.71,4.27,1733.86,28.22,"777,747.60",65.62,"29,433.32",25.24,,27.26,2.16%,1,36.62,4.81%,2.35%,2.45%
2003.1,1038.73,16.86,41.97,185,2003.79,4.29,1768.58,28.7,"794,393.82",71.45,"32,095.02",25.68,,27.74,2.02%,1,36.73,4.83%,2.54%,2.29%
2003.11,1049.9,17.12,45.35,184.5,2003.87,4.3,1792.44,29.23,"806,206.58",77.43,"34,826.32",25.95,,28.03,1.94%,1.01,36.93,5.10%,2.44%,2.66%
2003.12,1080.64,17.39,48.74,184.3,2003.96,4.27,1846.93,29.72,"831,825.99",83.3,"37,517.77",26.64,,28.78,1.86%,1.01,37.2,4.93%,2.23%,2.69%
2004.01,1132.52,17.6,49.83,185.2,2004.04,4.15,1926.19,29.93,"868,647.85",84.75,"38,217.27",27.66,,29.88,1.86%,1.01,37.51,4.53%,2.17%,2.37%
2004.02,1143.36,17.81,50.91,186.2,2004.12,4.08,1934.18,30.13,"873,384.64",86.13,"38,891.45",27.65,,29.87,1.95%,1.02,37.65,4.43%,2.25%,2.18%
2004.03,1123.98,18.02,52,187.4,2004.21,3.83,1889.22,30.29,"854,222.62",87.4,"39,519.90",26.89,,29.04,2.33%,0.96,38.3,4.87%,2.02%,2.85%
2004.04,1133.36,18.21,53.38,188,2004.29,4.35,1898.91,30.52,"859,752.24",89.44,"40,495.91",26.9,,29.06,1.83%,0.97,36.71,4.79%,2.45%,2.34%
2004.05,1102.78,18.41,54.77,189.1,2004.37,4.72,1836.92,30.66,"832,845.20",91.23,"41,361.07",25.9,,27.98,1.66%,1,35.56,5.25%,2.90%,2.35%
2004.06,1132.76,18.6,56.15,189.7,2004.46,4.73,1880.9,30.88,"853,947.88",93.23,"42,329.51",26.4,,28.52,1.57%,1.02,35.56,5.30%,2.87%,2.43%
2004.07,1105.85,18.79,56.69,189.4,2004.54,4.5,1839.12,31.24,"836,163.94",94.28,"42,864.89",25.7,,27.76,1.86%,1.02,36.41,5.68%,2.71%,2.97%
2004.08,1088.94,18.97,57.23,189.5,2004.62,4.28,1810.04,31.54,"824,138.21",95.13,"43,313.16",25.17,,27.19,2.13%,1.02,37.17,5.81%,2.64%,3.17%
2004.09,1117.66,19.16,57.77,189.9,2004.71,4.13,1853.87,31.78,"845,298.39",95.82,"43,692.08",25.67,,27.73,2.19%,1.01,37.68,5.72%,2.41%,3.30%
2004.1,1117.21,19.25,58.03,190.9,2004.79,4.1,1843.41,31.77,"841,738.97",95.75,"43,721.51",25.41,,27.45,2.31%,1,37.7,5.50%,2.66%,2.84%
2004.11,1168.94,19.35,58.29,191,2004.87,4.19,1927.76,31.91,"881,466.83",96.13,"43,954.95",26.47,,28.58,2.05%,1,37.54,5.66%,2.76%,2.90%
2004.12,1199.21,19.44,58.55,190.3,2004.96,4.23,1984.95,32.18,"908,845.08",96.91,"44,373.28",27.14,,29.31,1.88%,1,37.68,5.46%,2.90%,2.56%
2005.01,1181.41,19.7,59.11,190.7,2005.04,4.22,1951.39,32.54,"894,718.73",97.63,"44,763.33",26.59,,28.71,1.95%,1.01,37.77,5.56%,3.25%,2.31%
2005.02,1199.63,19.97,59.66,191.8,2005.12,4.17,1970.12,32.79,"904,559.72",97.98,"44,988.08",26.74,,28.87,2.00%,0.98,37.83,5.70%,3.11%,2.59%
2005.03,1194.9,20.23,60.22,193.3,2005.21,4.5,1947.12,32.97,"895,262.79",98.13,"45,119.03",26.34,,28.43,1.77%,1.02,36.68,5.75%,3.33%,2.42%
2005.04,1164.43,20.46,61.23,194.6,2005.29,4.34,1884.8,33.12,"867,874.49",99.11,"45,638.51",25.41,,27.43,2.10%,1.02,37.04,6.15%,3.32%,2.83%
2005.05,1178.28,20.7,62.25,194.4,2005.37,4.14,1909.18,33.53,"880,387.48",100.86,"46,509.48",25.65,,27.69,2.24%,1.01,37.82,6.05%,2.83%,3.22%
2005.06,1202.25,20.93,63.26,194.5,2005.46,4,1947.01,33.9,"899,138.08",102.45,"47,310.85",26.07,,28.14,2.30%,0.99,38.36,5.74%,2.52%,3.22%
2005.07,1222.24,21.11,64.33,195.4,2005.54,4.18,1970.27,34.03,"911,187.54",103.7,"47,958.42",26.29,,28.37,2.13%,1,37.75,5.59%,2.74%,2.85%
2005.08,1224.27,21.29,65.4,196.4,2005.62,4.26,1963.49,34.15,"909,369.68",104.89,"48,578.15",26.1,,28.17,2.11%,1.01,37.45,5.37%,2.99%,2.38%
2005.09,1225.92,21.47,66.47,198.8,2005.71,4.2,1942.4,34.02,"900,915.10",105.32,"48,848.07",25.73,,27.76,2.33%,0.98,37.31,5.00%,3.06%,1.93%
2005.1,1191.96,21.72,67.59,199.2,2005.79,4.46,1884.8,34.35,"875,526.79",106.88,"49,646.68",24.88,,26.84,2.19%,1,36.59,5.75%,3.38%,2.37%
2005.11,1237.37,21.97,68.71,197.6,2005.87,4.54,1972.45,35.02,"917,596.72",109.53,"50,953.29",25.93,,27.98,1.87%,1.01,36.79,5.58%,3.19%,2.39%
2005.12,1262.07,22.22,69.83,196.8,2005.96,4.47,2020,35.56,"941,096.75",111.77,"52,070.63",26.44,,28.53,1.83%,1.01,37.28,5.23%,3.12%,2.11%
2006.01,1278.73,22.41,70.78,198.3,2006.04,4.42,2031.19,35.59,"947,688.84",112.42,"52,453.81",26.47,,28.55,1.89%,0.99,37.29,4.45%,3.26%,1.18%
2006.02,1276.65,22.59,71.72,198.7,2006.12,4.57,2023.8,35.82,"945,635.19",113.7,"53,126.63",26.25,,28.31,1.76%,0.99,36.91,4.40%,3.67%,0.74%
2006.03,1293.74,22.78,72.67,199.8,2006.21,4.72,2039.6,35.91,"954,416.52",114.57,"53,610.04",26.33,,28.4,1.60%,0.98,36.41,4.91%,3.67%,1.23%
2006.04,1302.17,23,73.28,201.5,2006.29,4.99,2035.57,35.95,"953,932.90",114.55,"53,680.41",26.15,,28.2,1.41%,0.99,35.48,5.16%,3.98%,1.17%
2006.05,1290.01,23.22,73.88,202.5,2006.37,5.11,2006.61,36.12,"941,768.57",114.93,"53,938.34",25.65,,27.66,1.39%,1,35.12,5.22%,4.06%,1.15%
2006.06,1253.17,23.44,74.49,202.9,2006.46,5.11,1945.46,36.39,"914,493.24",115.64,"54,358.63",24.75,,26.69,1.55%,1.01,35.2,5.60%,4.18%,1.42%
2006.07,1260.24,23.66,75.85,203.5,2006.54,5.09,1950.67,36.62,"918,375.59",117.4,"55,274.22",24.7,,26.63,1.59%,1.02,35.3,5.92%,4.32%,1.60%
2006.08,1287.15,23.88,77.21,203.9,2006.62,4.88,1988.41,36.89,"937,592.98",119.28,"56,241.74",25.05,,27.02,1.74%,1.02,35.96,5.82%,4.07%,1.75%
2006.09,1317.74,24.1,78.57,202.9,2006.71,4.72,2045.7,37.41,"966,076.43",121.97,"57,602.13",25.64,,27.66,1.73%,1,36.75,5.43%,3.77%,1.66%
2006.1,1363.38,24.36,79.55,201.8,2006.79,4.73,2128.09,38.02,"1,006,481.32",124.17,"58,725.81",26.54,,28.62,1.50%,1.01,37.06,4.93%,3.56%,1.38%
2006.11,1388.64,24.62,80.53,201.5,2006.87,4.6,2170.74,38.49,"1,028,171.98",125.89,"59,625.74",26.93,,29.03,1.54%,1.01,37.65,4.85%,3.07%,1.78%
2006.12,1416.42,24.88,81.51,201.8,2006.96,4.56,2210.88,38.83,"1,048,714.52",127.23,"60,349.84",27.28,,29.41,1.54%,0.99,37.86,5.04%,2.71%,2.34%
2007.01,1424.16,25.08,82.06,202.42,2007.04,4.76,2216.19,39.03,"1,052,779.20",127.69,"60,658.60",27.21,,29.33,1.35%,1.01,37.29,5.09%,2.88%,2.22%
2007.02,1444.8,25.29,82.6,203.5,2007.12,4.72,2236.35,39.14,"1,063,902.32",127.86,"60,826.33",27.32,,29.44,1.40%,1.02,37.35,5.22%,2.86%,2.36%
2007.03,1406.95,25.49,83.15,205.35,2007.21,4.56,2158.11,39.1,"1,028,232.24",127.54,"60,767.98",26.23,,28.26,1.78%,0.99,37.63,5.75%,2.74%,3.01%
2007.04,1463.64,25.72,83.74,206.69,2007.29,4.69,2230.58,39.19,"1,064,314.87",127.62,"60,893.20",26.98,,29.07,1.60%,1,37.15,5.34%,3.03%,2.31%
2007.05,1511.14,25.94,84.33,207.95,2007.37,4.75,2288.98,39.3,"1,093,743.97",127.74,"61,036.98",27.55,,29.68,1.53%,0.98,36.89,5.22%,3.11%,2.11%
2007.06,1514.19,26.17,84.92,208.35,2007.46,5.1,2289.16,39.56,"1,095,407.11",128.38,"61,433.49",27.42,,29.53,1.20%,1.01,35.97,5.38%,3.48%,1.90%
2007.07,1520.71,26.44,82.81,208.3,2007.54,5,2299.6,39.98,"1,101,998.14",125.23,"60,011.53",27.41,,29.52,1.29%,1.03,36.41,5.43%,3.26%,2.17%
2007.08,1454.62,26.71,80.71,207.92,2007.62,4.67,2203.71,40.46,"1,057,657.95",122.27,"58,682.03",26.15,,28.16,1.76%,1.02,37.58,5.86%,3.02%,2.83%
2007.09,1497.12,26.98,78.6,208.49,2007.71,4.52,2261.86,40.76,"1,087,198.36",118.75,"57,078.79",26.73,,28.78,1.83%,1,38.07,5.68%,2.86%,2.82%
2007.1,1539.66,27.23,74.46,208.94,2007.79,4.53,2321.16,41.05,"1,117,348.25",112.25,"54,036.44",27.32,,29.42,1.73%,1.03,38.1,5.69%,2.73%,2.95%
2007.11,1463.39,27.48,70.32,210.18,2007.87,4.15,2193.15,41.18,"1,057,379.72",105.39,"50,810.07",25.73,,27.71,2.41%,1.01,39.19,6.44%,2.48%,3.96%
2007.12,1479.22,27.73,66.18,210.04,2007.96,4.1,2218.37,41.59,"1,071,206.10",99.25,"47,925.54",25.96,,27.96,2.43%,1.03,39.51,6.61%,2.37%,4.24%
2008.01,1378.76,27.92,64.25,211.08,2008.04,3.74,2057.48,41.66,"995,194.24",95.88,"46,375.90",24.02,,25.89,3.13%,1,40.62,7.85%,1.89%,5.96%
2008.02,1354.87,28.11,62.32,211.69,2008.12,3.74,2015.97,41.83,"976,804.42",92.73,"44,930.11",23.5,,25.33,3.23%,1.02,40.63,7.69%,1.62%,6.07%
2008.03,1316.94,28.3,60.39,213.53,2008.21,3.51,1942.7,41.75,"942,984.75",89.08,"43,241.79",22.61,,24.38,3.70%,0.99,41.18,8.05%,1.50%,6.55%
2008.04,1370.47,28.44,57.38,214.82,2008.29,3.68,2009.48,41.7,"977,085.51",84.14,"40,911.82",23.36,,25.2,3.43%,0.99,40.48,7.44%,1.63%,5.81%
2008.05,1403.22,28.57,54.38,216.63,2008.37,3.88,2040.31,41.55,"993,764.09",79.06,"38,509.70",23.7,,25.58,3.24%,0.99,39.6,7.42%,1.74%,5.68%
2008.06,1341.25,28.71,51.37,218.82,2008.46,4.1,1930.75,41.33,"942,077.83",73.95,"36,081.67",22.42,,24.22,3.35%,1.01,38.63,8.21%,2.06%,6.14%
2008.07,1257.33,28.76,49.56,219.96,2008.54,4.01,1800.49,41.18,"880,194.72",70.97,"34,696.85",20.91,,22.6,3.80%,1.01,38.84,9.12%,2.05%,7.07%
2008.08,1281.47,28.8,47.76,219.09,2008.62,3.89,1842.42,41.41,"902,376.15",68.66,"33,628.94",21.4,,23.16,3.76%,1.02,39.51,9.10%,1.89%,7.21%
2008.09,1216.95,28.85,45.95,218.78,2008.71,3.69,1752.08,41.54,"859,825.03",66.16,"32,465.56",20.36,,22.05,4.17%,0.99,40.35,9.80%,1.60%,8.21%
2008.1,968.8,28.7,35.59,216.57,2008.79,3.81,1409.04,41.74,"693,188.63",51.77,"25,467.48",16.39,,17.77,5.11%,1.03,40.49,11.73%,1.44%,10.29%
2008.11,883.04,28.54,25.24,212.43,2008.87,3.53,1309.39,42.32,"645,899.03",37.42,"18,459.34",15.26,,16.58,5.64%,1.1,42.37,12.33%,1.07%,11.26%
2008.12,877.56,28.39,14.88,210.23,2008.96,2.42,1314.86,42.54,"650,347.38",22.29,"11,027.36",15.38,,16.73,6.60%,0.99,47.13,11.65%,0.30%,11.35%
2009.01,865.58,28.01,12.21,211.14,2009.04,2.52,1291.29,41.79,"640,411.85",18.21,"9,031.28",15.17,,16.55,6.61%,0.97,46.61,11.99%,0.52%,11.47%
2009.02,805.23,27.64,9.53,212.19,2009.12,2.87,1195.32,41.03,"594,508.53",14.15,"7,038.55",14.12,,15.43,6.79%,1.01,45.08,13.42%,0.86%,12.55%
2009.03,757.13,27.26,6.86,212.71,2009.21,2.82,1121.19,40.37,"559,312.95",10.16,"5,067.67",13.32,,14.59,7.26%,0.99,45.27,14.27%,0.88%,13.39%
2009.04,848.15,26.7,7.08,213.24,2009.29,2.93,1252.85,39.44,"626,631.53",10.45,"5,228.39",14.98,,16.44,6.27%,0.97,44.83,13.33%,0.98%,12.35%
2009.05,902.41,26.15,7.29,213.86,2009.37,3.29,1329.16,38.51,"666,404.71",10.74,"5,385.92",16,,17.59,5.51%,0.97,43.45,12.44%,1.42%,11.02%
2009.06,926.12,25.59,7.51,215.69,2009.46,3.72,1352.46,37.37,"679,650.55",10.97,"5,511.35",16.38,,18.04,5.02%,1.02,41.67,12.37%,2.17%,10.21%
2009.07,935.82,25.03,9.19,215.35,2009.54,3.56,1368.8,36.61,"689,392.70",13.44,"6,767.56",16.69,,18.41,5.02%,1,42.42,12.62%,2.38%,10.24%
2009.08,1009.73,24.46,10.86,215.83,2009.62,3.59,1473.6,35.7,"743,673.99",15.85,"8,000.93",18.09,,19.98,4.53%,1.02,42.35,11.41%,2.41%,9.00%
2009.09,1044.55,23.9,12.54,215.97,2009.71,3.4,1523.46,34.86,"770,304.26",18.29,"9,247.63",18.83,,20.82,4.46%,1,43.12,11.35%,2.17%,9.19%
2009.1,1067.66,23.4,25.35,216.18,2009.79,3.39,1555.67,34.1,"788,026.03",36.94,"18,710.51",19.36,,21.42,4.32%,1,43.24,11.07%,2.12%,8.95%
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.4,1584.29,33.35,"803,930.33",55.56,"28,194.86",19.81,,21.94,4.19%,0.99,43.29,11.34%,2.03%,9.31%
2009.12,1110.38,22.41,50.97,215.95,2009.96,3.59,1619.62,32.69,"823,243.99",74.35,"37,789.54",20.32,,22.51,3.85%,0.99,42.81,11.36%,2.13%,9.23%
2010.01,1123.58,22.24,54.29,216.69,2010.04,3.73,1633.3,32.33,"831,562.80",78.92,"40,180.09",20.53,,22.74,3.67%,1.01,42.29,11.57%,2.32%,9.25%
2010.02,1089.16,22.07,57.61,216.74,2010.12,3.69,1582.87,32.07,"807,248.51",83.72,"42,698.58",19.92,,22.07,3.80%,1,42.55,11.88%,2.49%,9.40%
2010.03,1152.05,21.9,60.93,217.63,2010.21,3.73,1667.42,31.7,"851,715.69",88.19,"45,045.82",21,,23.27,3.46%,0.99,42.37,9.00%,3.16%,5.84%
2010.04,1197.32,21.95,62.99,218.01,2010.29,3.85,1729.94,31.71,"884,998.97",91.01,"46,556.59",21.8,,24.15,3.18%,1.04,42.01,9.12%,3.53%,5.58%
2010.05,1125.06,21.99,65.04,218.18,2010.37,3.42,1624.27,31.75,"832,297.50",93.9,"48,117.79",20.48,,22.68,3.90%,1.02,43.63,10.42%,3.14%,7.28%
2010.06,1083.36,22.04,67.1,217.97,2010.46,3.2,1565.6,31.85,"803,591.90",96.97,"49,772.02",19.74,,21.86,4.24%,1.02,44.61,11.45%,2.80%,8.65%
2010.07,1079.8,22.14,68.69,218.01,2010.54,3.01,1560.12,31.99,"802,150.70",99.24,"51,025.24",19.67,,21.77,4.43%,1.03,45.45,11.79%,2.67%,9.12%
2010.08,1087.28,22.25,70.27,218.31,2010.62,2.7,1568.76,32.1,"807,969.03",101.39,"52,220.84",19.77,,21.88,4.72%,1.01,46.72,12.32%,2.33%,9.99%
2010.09,1122.08,22.35,71.86,218.44,2010.71,2.65,1618.03,32.23,"834,727.73",103.62,"53,457.45",20.38,,22.55,4.57%,1.01,47,11.86%,2.23%,9.63%
2010.1,1171.58,22.48,73.69,218.71,2010.79,2.54,1687.31,32.37,"871,859.07",106.13,"54,838.16",21.24,,23.49,4.48%,0.98,47.5,11.56%,2.02%,9.55%
2010.11,1198.89,22.6,75.52,218.8,2010.87,2.76,1725.92,32.54,"893,208.47",108.72,"56,264.63",21.7,,23.99,4.16%,0.96,46.67,11.73%,2.13%,9.60%
2010.12,1241.53,22.73,77.35,219.18,2010.96,3.29,1784.24,32.67,"924,798.52",111.16,"57,616.95",22.4,,24.75,3.51%,0.99,44.61,11.80%,2.53%,9.27%
2011.01,1282.62,22.96,78.67,220.22,2011.04,3.39,1834.55,32.84,"952,295.32",112.52,"58,409.41",22.98,,25.38,3.28%,0.99,44.15,11.74%,2.46%,9.28%
2011.02,1321.12,23.2,79.99,221.31,2011.12,3.58,1880.34,33.02,"977,494.90",113.85,"59,184.49",23.49,,25.93,3.01%,1.02,43.36,11.66%,2.42%,9.23%
2011.03,1304.49,23.43,81.31,223.47,2011.21,3.41,1838.74,33.03,"957,300.33",114.61,"59,669.37",22.9,,25.27,3.36%,1,43.69,11.90%,1.95%,9.95%
2011.04,1331.51,23.73,82.16,224.91,2011.29,3.46,1864.82,33.24,"972,319.18",115.07,"59,998.79",23.14,,25.53,3.29%,1.03,43.35,12.29%,1.94%,10.36%
2011.05,1338.31,24.04,83.02,225.96,2011.37,3.17,1865.57,33.51,"974,164.85",115.72,"60,428.39",23.06,,25.42,3.60%,1.02,44.33,12.27%,1.66%,10.61%
2011.06,1287.29,24.34,83.87,225.72,2011.46,3,1796.37,33.97,"939,509.67",117.04,"61,211.29",22.1,,24.36,3.93%,1,45.14,12.77%,1.49%,11.29%
2011.07,1325.19,24.62,84.91,225.92,2011.54,3,1847.62,34.33,"967,810.28",118.38,"62,008.88",22.61,,24.92,3.86%,1.06,45.22,12.72%,1.62%,11.10%
2011.08,1185.31,24.9,85.94,226.55,2011.62,2.3,1648.05,34.62,"864,784.07",119.5,"62,702.94",20.05,,22.09,5.16%,1.03,48,14.22%,1.04%,13.18%
